cod_pais,nom_pais,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,produccion,cantidad_de_producciones,cod_unid_superficie,nom_uni_superficie,superficie_total,
32,Argentina,70,SAN JUAN,70,POCITO,2010,ALCAUCIL,1,ha,hectárea,0,750000
32,Argentina,70,SAN JUAN,70,POCITO,2010,TOMATE CHERRY,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2010,HUERTA AUTOCONSUMO,8,ha,hectárea,0,271800
32,Argentina,70,SAN JUAN,70,POCITO,2010,OTROS FRUTALES,1,ha,hectárea,0,100000
32,Argentina,70,SAN JUAN,70,POCITO,2010,ZAPALLO,1,ha,hectárea,0,70000
32,Argentina,70,SAN JUAN,70,POCITO,2010,FRUTALES VARIOS (HASTA 6 PLANTAS),1,ha,hectárea,0,50000
32,Argentina,70,SAN JUAN,70,POCITO,2010,MEMBRILLO,1,ha,hectárea,0,1000
32,Argentina,70,SAN JUAN,70,POCITO,2010,DURAZNERO,1,ha,hectárea,0,1000
32,Argentina,70,SAN JUAN,70,POCITO,2010,HIGUERA,1,ha,hectárea,0,400
32,Argentina,70,SAN JUAN,70,POCITO,2011,TOMATE PERITA,4,ha,hectárea,13,500000
32,Argentina,70,SAN JUAN,70,POCITO,2011,ALFALFA,3,ha,hectárea,10,0
32,Argentina,70,SAN JUAN,70,POCITO,2011,ANUALES,1,ha,hectárea,5,500000
32,Argentina,70,SAN JUAN,70,POCITO,2011,REPOLLO,2,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,70,POCITO,2011,CEBOLLA DE BULBO,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2011,AJO BLANCO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2011,HUERTA MERCADO (5 ESPECIES O MAS),2,ha,hectárea,0,925000
32,Argentina,70,SAN JUAN,70,POCITO,2011,CEBOLLA DE VERDEO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2011,TOMATE REDONDO,1,ha,hectárea,0,400000
32,Argentina,70,SAN JUAN,70,POCITO,2011,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,0,200000
32,Argentina,70,SAN JUAN,70,POCITO,2011,OLIVO,2,ha,hectárea,0,10000
32,Argentina,70,SAN JUAN,70,POCITO,2011,HUERTA AUTOCONSUMO,1,ha,hectárea,0,5000
32,Argentina,70,SAN JUAN,70,POCITO,2012,AJO MORADO O CHINO,2,ha,hectárea,6,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,ALFALFA,3,ha,hectárea,5,600000
32,Argentina,70,SAN JUAN,70,POCITO,2012,VID VINIFERA,1,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,70,POCITO,2012,MEMBRILLO,3,ha,hectárea,2,503800
32,Argentina,70,SAN JUAN,70,POCITO,2012,ESPINACA,1,ha,hectárea,2,0
32,Argentina,70,SAN JUAN,70,POCITO,2012,ACELGA,3,ha,hectárea,1,800000
32,Argentina,70,SAN JUAN,70,POCITO,2012,HUERTA MERCADO (5 ESPECIES O MAS),2,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,LECHUGA,2,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,CEBOLLA DE VERDEO,2,ha,hectárea,1,300000
32,Argentina,70,SAN JUAN,70,POCITO,2012,CHAUCHA,2,ha,hectárea,1,5000
32,Argentina,70,SAN JUAN,70,POCITO,2012,AJO BLANCO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2012,CEBOLLA DE BULBO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2012,REPOLLO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,REMOLACHA,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,CHOCLO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2012,HUERTA AUTOCONSUMO,7,ha,hectárea,0,310900
32,Argentina,70,SAN JUAN,70,POCITO,2012,ARVEJAS,1,ha,hectárea,0,200000
32,Argentina,70,SAN JUAN,70,POCITO,2012,VID DE MESA,4,ha,hectárea,0,52800
32,Argentina,70,SAN JUAN,70,POCITO,2012,FRUTALES VARIOS (HASTA 6 PLANTAS),2,ha,hectárea,0,21000
32,Argentina,70,SAN JUAN,70,POCITO,2012,DURAZNERO,4,ha,hectárea,0,6000
32,Argentina,70,SAN JUAN,70,POCITO,2012,CIRUELO,3,ha,hectárea,0,5400
32,Argentina,70,SAN JUAN,70,POCITO,2012,DAMASCO,2,ha,hectárea,0,2400
32,Argentina,70,SAN JUAN,70,POCITO,2012,HIGUERA,2,ha,hectárea,0,1200
32,Argentina,70,SAN JUAN,70,POCITO,2012,OTRAS AROMATICAS,1,ha,hectárea,0,600
32,Argentina,70,SAN JUAN,70,POCITO,2012,OLIVO,1,ha,hectárea,0,250
32,Argentina,70,SAN JUAN,70,POCITO,2013,VID VINIFERA,7,ha,hectárea,7,596200
32,Argentina,70,SAN JUAN,70,POCITO,2013,OLIVO,13,ha,hectárea,2,511800
32,Argentina,70,SAN JUAN,70,POCITO,2013,TOMATE PERITA,3,ha,hectárea,2,370000
32,Argentina,70,SAN JUAN,70,POCITO,2013,AJO BLANCO,1,ha,hectárea,2,0
32,Argentina,70,SAN JUAN,70,POCITO,2013,ARVEJAS,2,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2013,ALCAUCIL,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2013,MAIZ,2,ha,hectárea,1,310000
32,Argentina,70,SAN JUAN,70,POCITO,2013,SANDIA,2,ha,hectárea,1,100000
32,Argentina,70,SAN JUAN,70,POCITO,2013,AJI / PIMIENTO FRESCO,3,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2013,AJO MORADO O CHINO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2013,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2013,HUERTA AUTOCONSUMO,24,ha,hectárea,0,949100
32,Argentina,70,SAN JUAN,70,POCITO,2013,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2013,CEBOLLA DE BULBO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2013,BERENJENA,3,ha,hectárea,0,380000
32,Argentina,70,SAN JUAN,70,POCITO,2013,REPOLLO,2,ha,hectárea,0,350000
32,Argentina,70,SAN JUAN,70,POCITO,2013,ACELGA,4,ha,hectárea,0,325500
32,Argentina,70,SAN JUAN,70,POCITO,2013,ESPINACA,2,ha,hectárea,0,300000
32,Argentina,70,SAN JUAN,70,POCITO,2013,COREANITO  ANQUITO O CALABACITA,2,ha,hectárea,0,270000
32,Argentina,70,SAN JUAN,70,POCITO,2013,LECHUGA,2,ha,hectárea,0,250300
32,Argentina,70,SAN JUAN,70,POCITO,2013,CHAUCHA,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2013,REMOLACHA,3,ha,hectárea,0,130025
32,Argentina,70,SAN JUAN,70,POCITO,2013,TOMATE REDONDO,2,ha,hectárea,0,120025
32,Argentina,70,SAN JUAN,70,POCITO,2013,BROCOLI,1,ha,hectárea,0,100000
32,Argentina,70,SAN JUAN,70,POCITO,2013,MELON,1,ha,hectárea,0,100000
32,Argentina,70,SAN JUAN,70,POCITO,2013,ALFALFA,1,ha,hectárea,0,80000
32,Argentina,70,SAN JUAN,70,POCITO,2013,VID DE MESA,17,ha,hectárea,0,34800
32,Argentina,70,SAN JUAN,70,POCITO,2013,MEMBRILLO,12,ha,hectárea,0,26900
32,Argentina,70,SAN JUAN,70,POCITO,2013,PERENNES,1,ha,hectárea,0,20000
32,Argentina,70,SAN JUAN,70,POCITO,2013,HIGUERA,17,ha,hectárea,0,12500
32,Argentina,70,SAN JUAN,70,POCITO,2013,DURAZNERO,14,ha,hectárea,0,11600
32,Argentina,70,SAN JUAN,70,POCITO,2013,DAMASCO,17,ha,hectárea,0,11600
32,Argentina,70,SAN JUAN,70,POCITO,2013,ALMENDRO,2,ha,hectárea,0,3200
32,Argentina,70,SAN JUAN,70,POCITO,2013,TUNA,1,ha,hectárea,0,2500
32,Argentina,70,SAN JUAN,70,POCITO,2013,PERAL,7,ha,hectárea,0,2300
32,Argentina,70,SAN JUAN,70,POCITO,2013,FRUTALES VARIOS (HASTA 6 PLANTAS),4,ha,hectárea,0,2000
32,Argentina,70,SAN JUAN,70,POCITO,2013,CIRUELO,4,ha,hectárea,0,1800
32,Argentina,70,SAN JUAN,70,POCITO,2013,NOGAL,2,ha,hectárea,0,1800
32,Argentina,70,SAN JUAN,70,POCITO,2013,LIMONERO,6,ha,hectárea,0,1500
32,Argentina,70,SAN JUAN,70,POCITO,2013,NARANJO,6,ha,hectárea,0,1400
32,Argentina,70,SAN JUAN,70,POCITO,2013,MANDARINO,4,ha,hectárea,0,1400
32,Argentina,70,SAN JUAN,70,POCITO,2013,POMELO,2,ha,hectárea,0,400
32,Argentina,70,SAN JUAN,70,POCITO,2013,OTROS FRUTALES,1,ha,hectárea,0,200
32,Argentina,70,SAN JUAN,70,POCITO,2014,VID VINIFERA,9,ha,hectárea,15,6600
32,Argentina,70,SAN JUAN,70,POCITO,2014,VID PARA PASAS,3,ha,hectárea,12,0
32,Argentina,70,SAN JUAN,70,POCITO,2014,LECHUGA,6,ha,hectárea,9,991000
32,Argentina,70,SAN JUAN,70,POCITO,2014,OLIVO,9,ha,hectárea,4,375000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ACELGA,6,ha,hectárea,3,681000
32,Argentina,70,SAN JUAN,70,POCITO,2014,TOMATE REDONDO,7,ha,hectárea,3,420000
32,Argentina,70,SAN JUAN,70,POCITO,2014,CEBOLLA DE BULBO,5,ha,hectárea,3,255000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,2,500000
32,Argentina,70,SAN JUAN,70,POCITO,2014,TOMATE PERITA,7,ha,hectárea,2,33000
32,Argentina,70,SAN JUAN,70,POCITO,2014,BERENJENA,7,ha,hectárea,1,930000
32,Argentina,70,SAN JUAN,70,POCITO,2014,AJI / PIMIENTO FRESCO,10,ha,hectárea,1,887000
32,Argentina,70,SAN JUAN,70,POCITO,2014,POROTO BLANCO,3,ha,hectárea,1,251000
32,Argentina,70,SAN JUAN,70,POCITO,2014,CEBOLLA DE VERDEO,4,ha,hectárea,1,161000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ALMENDRO,3,ha,hectárea,1,4400
32,Argentina,70,SAN JUAN,70,POCITO,2014,AJO MORADO O CHINO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2014,OTROS ZAPALLOS,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2014,ALFALFA,4,ha,hectárea,0,780000
32,Argentina,70,SAN JUAN,70,POCITO,2014,OTRAS HORTALIZAS DE HOJA,2,ha,hectárea,0,750000
32,Argentina,70,SAN JUAN,70,POCITO,2014,COREANITO  ANQUITO O CALABACITA,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ALCAUCIL,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,70,POCITO,2014,REMOLACHA,2,ha,hectárea,0,490000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ESPINACA,2,ha,hectárea,0,340000
32,Argentina,70,SAN JUAN,70,POCITO,2014,MEMBRILLO,3,ha,hectárea,0,262000
32,Argentina,70,SAN JUAN,70,POCITO,2014,OTRAS AROMATICAS,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2014,ARVEJAS,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2014,CHOCLO,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2014,PIMIENTO PARA PIMENTON,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2014,MAIZ,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,70,POCITO,2014,HABA,1,ha,hectárea,0,240000
32,Argentina,70,SAN JUAN,70,POCITO,2014,REPOLLO,1,ha,hectárea,0,240000
32,Argentina,70,SAN JUAN,70,POCITO,2014,HUERTA AUTOCONSUMO,10,ha,hectárea,0,215240
32,Argentina,70,SAN JUAN,70,POCITO,2014,OTRAS HORTALIZAS,1,ha,hectárea,0,96000
32,Argentina,70,SAN JUAN,70,POCITO,2014,VID DE MESA,10,ha,hectárea,0,20200
32,Argentina,70,SAN JUAN,70,POCITO,2014,DURAZNERO,11,ha,hectárea,0,14000
32,Argentina,70,SAN JUAN,70,POCITO,2014,FLORES,1,ha,hectárea,0,10000
32,Argentina,70,SAN JUAN,70,POCITO,2014,DAMASCO,8,ha,hectárea,0,9000
32,Argentina,70,SAN JUAN,70,POCITO,2014,HIGUERA,8,ha,hectárea,0,8400
32,Argentina,70,SAN JUAN,70,POCITO,2014,POMELO,3,ha,hectárea,0,8000
32,Argentina,70,SAN JUAN,70,POCITO,2014,MANDARINO,5,ha,hectárea,0,7600
32,Argentina,70,SAN JUAN,70,POCITO,2014,LIMONERO,7,ha,hectárea,0,3800
32,Argentina,70,SAN JUAN,70,POCITO,2014,NARANJO,5,ha,hectárea,0,2000
32,Argentina,70,SAN JUAN,70,POCITO,2014,FRUTALES VARIOS (HASTA 6 PLANTAS),2,ha,hectárea,0,1400
32,Argentina,70,SAN JUAN,70,POCITO,2014,CIRUELO,3,ha,hectárea,0,1200
32,Argentina,70,SAN JUAN,70,POCITO,2014,OTROS FRUTALES,1,ha,hectárea,0,400
32,Argentina,70,SAN JUAN,70,POCITO,2014,PERAL,1,ha,hectárea,0,200
32,Argentina,70,SAN JUAN,70,POCITO,2015,VID VINIFERA,5,ha,hectárea,12,57200
32,Argentina,70,SAN JUAN,70,POCITO,2015,ARVEJAS,2,ha,hectárea,6,0
32,Argentina,70,SAN JUAN,70,POCITO,2015,POROTO BLANCO,4,ha,hectárea,4,350000
32,Argentina,70,SAN JUAN,70,POCITO,2015,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,3,500000
32,Argentina,70,SAN JUAN,70,POCITO,2015,TOMATE PERITA,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,70,POCITO,2015,OLIVO,2,ha,hectárea,1,800
32,Argentina,70,SAN JUAN,70,POCITO,2015,ESPARRAGO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2015,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,70,POCITO,2015,HUERTA AUTOCONSUMO,8,ha,hectárea,0,608000
32,Argentina,70,SAN JUAN,70,POCITO,2015,VID DE MESA,9,ha,hectárea,0,519200
32,Argentina,70,SAN JUAN,70,POCITO,2015,DURAZNERO,11,ha,hectárea,0,362500
32,Argentina,70,SAN JUAN,70,POCITO,2015,DAMASCO,8,ha,hectárea,0,254100
32,Argentina,70,SAN JUAN,70,POCITO,2015,MEMBRILLO,5,ha,hectárea,0,252800
32,Argentina,70,SAN JUAN,70,POCITO,2015,CEBOLLA DE BULBO,1,ha,hectárea,0,200000
32,Argentina,70,SAN JUAN,70,POCITO,2015,OTROS FRUTALES,2,ha,hectárea,0,150400
32,Argentina,70,SAN JUAN,70,POCITO,2015,CULTIVOS PARA SEMILLAS,1,ha,hectárea,0,70000
32,Argentina,70,SAN JUAN,70,POCITO,2015,LECHUGA,1,ha,hectárea,0,25000
32,Argentina,70,SAN JUAN,70,POCITO,2015,BERENJENA,1,ha,hectárea,0,10000
32,Argentina,70,SAN JUAN,70,POCITO,2015,VID PARA PASAS,1,ha,hectárea,0,6000
32,Argentina,70,SAN JUAN,70,POCITO,2015,TOMATE REDONDO,1,ha,hectárea,0,5000
32,Argentina,70,SAN JUAN,70,POCITO,2015,CIRUELO,6,ha,hectárea,0,3200
32,Argentina,70,SAN JUAN,70,POCITO,2015,NARANJO,5,ha,hectárea,0,2600
32,Argentina,70,SAN JUAN,70,POCITO,2015,OTRAS AROMATICAS,1,ha,hectárea,0,2400
32,Argentina,70,SAN JUAN,70,POCITO,2015,LIMONERO,6,ha,hectárea,0,2400
32,Argentina,70,SAN JUAN,70,POCITO,2015,MANDARINO,4,ha,hectárea,0,1600
32,Argentina,70,SAN JUAN,70,POCITO,2015,NOGAL,2,ha,hectárea,0,1400
32,Argentina,70,SAN JUAN,70,POCITO,2015,POMELO,2,ha,hectárea,0,800
32,Argentina,70,SAN JUAN,70,POCITO,2015,HIGUERA,3,ha,hectárea,0,700
32,Argentina,70,SAN JUAN,70,POCITO,2015,ALMENDRO,1,ha,hectárea,0,600
32,Argentina,70,SAN JUAN,70,POCITO,2015,PERAL,2,ha,hectárea,0,400
32,Argentina,70,SAN JUAN,70,POCITO,2015,VIVERO - ORNAMENTALES,1,ha,hectárea,0,300
32,Argentina,70,SAN JUAN,70,POCITO,2015,MANZANO,1,ha,hectárea,0,200
32,Argentina,70,SAN JUAN,70,POCITO,Sin dato,VID VINIFERA,1,ha,hectárea,7,0
32,Argentina,70,SAN JUAN,70,POCITO,Sin dato,POMELO,1,ha,hectárea,0,35000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,TOMATE,25,ha,hectárea,31,650000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,CEBOLLA DE BULBO,14,ha,hectárea,20,850100
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ZAPALLO,13,ha,hectárea,19,525000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,VID VINIFERA,14,ha,hectárea,19,467900
32,Argentina,70,SAN JUAN,77,RAWSON,2010,CHOCLO,16,ha,hectárea,14,435000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ESPARRAGO,9,ha,hectárea,11,525000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,HUERTA MERCADO (5 ESPECIES O MAS),8,ha,hectárea,7,620000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,TOMATE PERITA,8,ha,hectárea,7,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ALFALFA,7,ha,hectárea,6,109000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,COREANITO  ANQUITO O CALABACITA,4,ha,hectárea,5,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,TOMATE REDONDO,5,ha,hectárea,5,0
32,Argentina,70,SAN JUAN,77,RAWSON,2010,OLIVO,3,ha,hectárea,4,10700
32,Argentina,70,SAN JUAN,77,RAWSON,2010,AJI / PIMIENTO FRESCO,12,ha,hectárea,3,721000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,BATATA,2,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2010,AJO,2,ha,hectárea,2,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ACELGA,8,ha,hectárea,2,210000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,MAIZ,5,ha,hectárea,1,830000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,CEBOLLA DE VERDEO,2,ha,hectárea,1,800000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,HUERTA AUTOCONSUMO,39,ha,hectárea,1,129400
32,Argentina,70,SAN JUAN,77,RAWSON,2010,POROTO BLANCO,4,ha,hectárea,1,125000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ZAPALLITO DE TRONCO O REDONDO,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ESPINACA,4,ha,hectárea,0,900000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,BERENJENA,6,ha,hectárea,0,878000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,HORTALIZAS DE HOJA,3,ha,hectárea,0,560000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,MELON,2,ha,hectárea,0,502000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,POROTO COLORADO,2,ha,hectárea,0,500050
32,Argentina,70,SAN JUAN,77,RAWSON,2010,BROCOLI,2,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,CULTIVOS PARA SEMILLAS,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,REMOLACHA,2,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,FRUTALES VARIOS (HASTA 6 PLANTAS),21,ha,hectárea,0,380000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ALCAUCIL,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,REPOLLITO DE BRUSELAS,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,COLIFLOR,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,OTRAS HORTALIZAS,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,SANDIA,1,ha,hectárea,0,100000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,DAMASCO,2,ha,hectárea,0,15700
32,Argentina,70,SAN JUAN,77,RAWSON,2010,HABA,1,ha,hectárea,0,10000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,OTROS FRUTALES,1,ha,hectárea,0,10000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,AJO BLANCO,1,ha,hectárea,0,4000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,MEMBRILLO,1,ha,hectárea,0,2000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,ZANAHORIA,1,ha,hectárea,0,2000
32,Argentina,70,SAN JUAN,77,RAWSON,2010,DURAZNERO,1,ha,hectárea,0,700
32,Argentina,70,SAN JUAN,77,RAWSON,2010,PERAL,1,ha,hectárea,0,700
32,Argentina,70,SAN JUAN,77,RAWSON,2010,HIGUERA,1,ha,hectárea,0,700
32,Argentina,70,SAN JUAN,77,RAWSON,2011,TOMATE PERITA,6,ha,hectárea,14,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,VID VINIFERA,3,ha,hectárea,9,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,REPOLLO,2,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,CEBOLLA DE BULBO,2,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,OLIVO,1,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,COREANITO  ANQUITO O CALABACITA,2,ha,hectárea,2,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,CHOCLO,1,ha,hectárea,2,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,ALCAUCIL,2,ha,hectárea,2,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,ALFALFA,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,POROTO COLORADO,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,AJO MORADO O CHINO,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,OTROS ZAPALLOS,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2011,TOMATE REDONDO,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,BERENJENA,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,CEBOLLA DE VERDEO,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,PUERRO,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,ACELGA,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2011,HUERTA AUTOCONSUMO,6,ha,hectárea,0,128200
32,Argentina,70,SAN JUAN,77,RAWSON,2012,CEBOLLA DE BULBO,4,ha,hectárea,17,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,AJO BLANCO,3,ha,hectárea,15,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,VID VINIFERA,5,ha,hectárea,10,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,TOMATE PERITA,8,ha,hectárea,7,503000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,AJI / PIMIENTO FRESCO,3,ha,hectárea,3,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,AJO COLORADO,1,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,ESPARRAGO,2,ha,hectárea,3,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,OLIVO,4,ha,hectárea,2,103600
32,Argentina,70,SAN JUAN,77,RAWSON,2012,TOMATE REDONDO,4,ha,hectárea,2,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,MELON,1,ha,hectárea,1,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,HUERTA AUTOCONSUMO,6,ha,hectárea,1,357000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,ALFALFA,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,OTRAS HORTALIZAS DE HOJA,1,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,CHOCLO,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,COREANITO  ANQUITO O CALABACITA,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,ESPINACA,2,ha,hectárea,1,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,ACELGA,3,ha,hectárea,0,751200
32,Argentina,70,SAN JUAN,77,RAWSON,2012,HABA,2,ha,hectárea,0,750000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,BERENJENA,2,ha,hectárea,0,750000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,MAIZ,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,SANDIA,1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,HUERTA MERCADO (5 ESPECIES O MAS),1,ha,hectárea,0,500000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,REMOLACHA,1,ha,hectárea,0,250000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,POROTO COLORADO,1,ha,hectárea,0,100000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,CHAUCHA,1,ha,hectárea,0,40000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,REPOLLO,1,ha,hectárea,0,20000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,MEMBRILLO,1,ha,hectárea,0,7000
32,Argentina,70,SAN JUAN,77,RAWSON,2012,FRUTALES VARIOS (HASTA 6 PLANTAS),3,ha,hectárea,0,3400
32,Argentina,70,SAN JUAN,77,RAWSON,2012,DAMASCO,2,ha,hectárea,0,2400
32,Argentina,70,SAN JUAN,77,RAWSON,2012,VID DE MESA,1,ha,hectárea,0,800
32,Argentina,70,SAN JUAN,77,RAWSON,2012,CEBOLLA DE VERDEO,1,ha,hectárea,0,700
32,Argentina,70,SAN JUAN,77,RAWSON,2012,ZAPALLITO DE TRONCO O REDONDO,1,ha,hectárea,0,50
32,Argentina,70,SAN JUAN,77,RAWSON,2012,PINO,1,ha,hectárea,0,0
32,Argentina,70,SAN JUAN,77,RAWSON,2012,TIPA,1,ha,hectárea,0,0
