cod_pais,nom_pais,Region,cod_provincia,nom_provincia,cod_depto,nom_depto,anio,trabajadores_no_familiares_permanentes_jornada_completa,trabajadores_no_familiares_permanentes_jornada_parcial,produccion_aromaticas,produccion_cereales,produccion_citricos,produccion_cultivos_andinos,producción_forestales,produccion_forrajeras,produccion_cultivos_industriales,produccion_fruta_fina,produccion_frutales,produccion_frutas_tropicales,produccion_frutales_de_pepita,produccion_frutos_secos,produccion_hortalizas_de_fruto,produccion_de_hortalizas_de_hoja,produccion_de_legumbres,produccion_de_medicinales,produccion_de_oleaginosas,produccion_vid_vinifera,produccion_de_aves,produccion_de_bovinos,produccion_de_abejas,produccion_de_caprinos,produccion_de_conejos,produccion_de_equinos,produccion_de_ovinos,produccion_de_porcinos
32,Argentina,NOA,90,TUCUMAN,35,GRANEROS,2015,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,35,GRANEROS,2016,11,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,35,GRANEROS,2017,48,0,0,0,5,0,0,7,16,0,2,0,0,0,4,0,0,0,0,0,27,11,3,18,0,2,12,21
32,Argentina,NOA,90,TUCUMAN,35,GRANEROS,Sin dato,0,0,4,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2009,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2011,0,2,0,8,0,0,0,0,19,0,0,0,0,0,1,1,0,0,10,0,4,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2012,1,0,0,2,1,0,0,1,229,0,1,0,0,0,1,1,0,0,1,0,106,2,0,0,0,4,0,21
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2013,0,0,0,0,1,0,0,0,51,0,2,0,0,0,1,3,0,0,0,0,17,0,0,0,0,3,0,4
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2014,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,2,1,0,0,0,13,0,0,0,0,1,0,1
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2015,1,0,0,0,0,0,0,0,30,0,2,0,0,0,3,3,0,0,0,0,5,0,0,0,0,1,0,1
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2016,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,2017,42,0,0,0,15,0,5,0,31,0,9,1,1,0,12,8,0,0,0,0,14,1,0,0,0,0,0,5
32,Argentina,NOA,90,TUCUMAN,42,JUAN B ALBERDI,Sin dato,0,0,2,2,0,0,0,0,26,0,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2009,0,0,0,6,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2010,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2011,0,0,0,0,2,0,1,0,9,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2012,0,0,0,19,0,0,0,0,278,2,2,0,0,0,0,3,0,0,3,0,118,2,0,1,0,7,0,39
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2013,0,0,0,2,0,0,0,0,58,0,1,0,1,0,0,0,0,0,0,1,12,0,0,0,0,1,0,4
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2014,0,0,0,1,0,0,0,0,53,0,1,0,0,0,1,8,0,0,0,0,18,1,0,0,0,2,0,13
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2015,0,0,0,1,1,0,1,1,22,0,2,1,0,0,4,20,3,0,0,0,24,0,0,0,3,1,0,12
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2016,10,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,2017,30,0,1,1,15,0,3,0,15,0,6,2,2,0,9,7,0,1,0,0,13,0,0,0,0,1,0,9
32,Argentina,NOA,90,TUCUMAN,49,LA COCHA,Sin dato,0,0,1,0,0,0,0,0,24,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2009,0,0,0,28,0,0,0,2,17,0,0,0,0,0,4,2,0,0,47,0,34,17,0,0,1,3,2,42
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2010,0,1,0,21,6,0,0,0,30,0,0,0,0,0,7,1,0,0,10,0,33,14,0,1,0,3,4,25
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2011,0,0,0,41,3,0,1,3,26,0,2,0,0,0,5,3,0,0,0,0,57,22,0,1,1,4,1,60
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2012,1,0,0,75,1,0,2,7,12,0,3,0,0,0,4,1,0,0,0,0,69,24,0,6,2,23,7,95
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2013,0,0,0,8,0,0,0,2,10,0,1,0,0,0,1,0,0,0,7,0,20,3,0,0,0,1,3,13
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2014,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,15,7,0,0,0,2,1,13
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2015,0,0,0,28,1,0,0,1,78,0,2,0,0,0,1,1,0,0,1,0,54,11,0,0,0,0,1,40
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2016,40,0,0,0,1,0,0,3,23,0,0,0,0,0,13,10,0,0,0,0,17,1,0,0,0,0,0,11
32,Argentina,NOA,90,TUCUMAN,56,LEALES,2017,36,0,0,0,4,0,0,4,17,0,2,0,0,0,7,2,0,0,0,0,19,4,0,4,0,2,0,16
32,Argentina,NOA,90,TUCUMAN,56,LEALES,Sin dato,0,0,3,9,0,0,0,0,24,0,0,0,0,2,2,0,0,0,2,0,3,0,0,0,0,0,0,5
32,Argentina,NOA,90,TUCUMAN,63,LULES,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2010,1,0,0,0,0,0,0,0,4,11,0,0,0,0,37,2,2,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2011,1,0,0,0,1,0,0,0,1,20,1,0,0,0,34,1,1,0,0,0,3,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,63,LULES,2012,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2013,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,63,LULES,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
32,Argentina,NOA,90,TUCUMAN,63,LULES,2016,9,0,0,0,1,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,2,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,63,LULES,2017,10,0,0,0,0,0,3,0,2,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1,0,1
32,Argentina,NOA,90,TUCUMAN,63,LULES,Sin dato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2009,0,0,0,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,11
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2010,0,0,0,0,0,0,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2011,7,0,0,2,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,4
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2013,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2015,1,0,0,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,10
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2016,36,0,0,0,1,0,0,0,23,0,1,1,0,0,10,7,0,0,0,0,11,2,0,0,0,0,0,7
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,2017,85,0,0,0,17,0,0,6,59,0,8,2,0,0,3,0,0,0,0,0,40,3,0,0,0,2,0,22
32,Argentina,NOA,90,TUCUMAN,70,MONTEROS,Sin dato,0,0,1,2,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2009,0,5,0,11,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,0,2
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2010,1,6,0,6,0,0,0,1,7,0,1,0,0,0,48,1,4,0,0,0,24,1,0,0,1,0,0,13
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2011,0,0,0,5,1,0,1,0,37,1,10,3,0,0,31,4,0,0,0,0,21,1,0,0,0,0,0,10
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2012,0,0,2,12,2,0,2,0,33,0,10,2,1,0,2,10,1,0,0,0,24,0,0,0,1,0,0,15
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2013,1,0,0,1,0,0,0,0,13,0,2,0,0,0,1,1,0,0,1,0,28,0,0,0,0,0,0,7
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2014,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,5
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2015,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2016,4,0,0,0,1,0,0,0,3,0,0,1,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,2017,6,0,0,0,1,0,0,0,3,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,1,0,0,1
32,Argentina,NOA,90,TUCUMAN,77,RIO CHICO,Sin dato,0,0,0,2,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2011,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2013,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2014,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2015,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2016,11,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,2017,23,0,0,0,1,0,0,1,9,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,4
32,Argentina,NOA,90,TUCUMAN,84,CAPITAL,Sin dato,0,0,0,1,1,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2009,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2010,0,0,0,55,0,0,0,2,112,0,0,0,0,0,10,1,0,0,0,0,68,63,0,1,0,1,1,62
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2011,0,1,0,31,12,0,0,0,170,0,1,0,0,0,9,8,0,0,0,0,91,12,0,1,0,6,1,44
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2012,0,0,0,11,0,0,0,0,43,0,1,0,0,0,0,1,0,0,0,0,27,11,0,0,0,3,0,13
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2013,3,0,0,5,0,0,1,2,71,0,0,0,0,0,0,3,0,0,0,0,37,10,0,1,1,7,2,15
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2014,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2015,0,0,0,17,1,0,0,1,83,0,1,0,0,0,2,1,0,0,1,0,44,3,0,0,0,0,0,23
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2016,42,0,0,0,3,0,1,2,25,0,3,0,1,0,13,8,0,0,0,0,23,4,0,0,0,0,0,17
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,2017,87,0,0,0,3,0,0,18,43,0,1,1,0,0,8,5,0,0,0,0,43,8,1,5,1,1,2,28
32,Argentina,NOA,90,TUCUMAN,91,SIMOCA,Sin dato,0,0,2,3,1,0,0,1,47,0,0,0,0,2,2,0,0,0,0,1,0,1,0,1,0,1,1,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2010,0,6,2,30,0,0,0,17,0,0,24,0,5,0,15,20,11,0,0,6,14,16,0,17,0,10,13,16
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2011,0,0,1,33,0,0,0,15,0,0,10,0,6,0,5,7,2,1,0,8,17,25,0,7,0,18,19,19
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2012,0,0,1,35,1,0,3,35,0,0,54,0,10,0,2,7,3,0,0,25,46,11,0,23,3,19,23,36
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2013,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,2,3,1,0,3,0,1,1,2
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2014,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,5,3,0,0,2,6,6,0,0,0,3,4,1
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2016,9,0,1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,2,1,0,2,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2017,52,0,1,1,1,0,0,10,0,0,30,0,18,31,6,6,5,0,0,0,16,17,0,22,1,0,8,4
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,Sin dato,0,0,21,2,0,0,0,4,0,0,0,0,0,3,1,2,1,0,0,5,11,6,0,4,0,1,7,4
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2009,0,2,0,13,0,0,0,0,0,0,4,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2011,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2012,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2013,0,0,0,6,0,0,0,0,0,0,1,0,1,0,1,4,1,0,0,0,4,2,0,0,0,2,1,4
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2015,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2016,15,0,0,0,0,0,0,1,0,0,0,0,0,0,3,11,0,0,0,0,10,1,1,0,0,0,0,5
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2017,11,0,0,0,4,0,0,1,1,0,2,0,1,0,6,1,0,0,0,0,5,3,1,3,0,0,4,4
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,Sin dato,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2009,1,4,0,7,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,9,11,0,0,0,0,0,7
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2010,2,0,0,16,0,0,0,8,0,0,0,0,0,0,2,3,7,0,0,0,8,12,0,4,0,2,3,10
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2011,6,0,0,48,0,0,0,7,0,0,2,0,1,0,18,39,7,0,0,0,15,43,0,19,0,26,8,15
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2012,0,1,0,21,0,0,0,6,0,0,1,0,0,0,3,16,2,0,0,0,27,14,0,9,0,10,5,15
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2013,9,0,0,10,0,0,0,7,0,0,0,0,0,0,4,33,3,0,0,0,7,6,0,3,0,2,0,9
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2014,0,0,3,2,0,0,0,2,0,0,0,0,0,0,4,10,0,0,0,0,1,2,0,0,0,0,0,2
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2015,0,0,0,5,0,0,0,5,0,0,1,0,0,0,2,4,4,0,0,0,9,3,0,0,0,0,0,4
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2016,111,0,3,3,1,0,0,14,0,0,2,0,0,0,51,42,5,1,0,0,19,24,0,12,0,2,9,16
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,2017,113,0,1,1,2,0,0,16,0,0,8,1,1,2,42,37,3,0,0,0,30,31,2,18,1,3,16,19
32,Argentina,NOA,90,TUCUMAN,112,TRANCAS,Sin dato,0,0,3,20,0,0,0,10,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2010,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,6,2,0,0,0,0,0,2
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2011,0,0,3,1,2,0,1,0,0,0,3,1,1,1,0,6,0,2,0,0,9,1,0,0,0,1,0,0
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2012,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,2
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2013,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2015,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,2017,7,0,0,0,1,0,0,1,1,0,1,0,0,0,4,3,0,0,0,0,3,1,0,0,0,1,1,1
32,Argentina,NOA,90,TUCUMAN,119,YERBA BUENA,Sin dato,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2009,0,0,2,0,0,1,0,0,0,1,6,0,3,0,8,4,2,0,0,3,8,0,0,0,2,0,0,4
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2010,2,1,0,0,0,2,5,2,0,3,9,0,1,0,6,4,1,0,0,4,13,0,0,0,4,1,0,5
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2011,0,4,0,0,1,0,5,0,0,1,4,0,3,0,15,2,1,1,0,0,13,1,0,2,2,1,1,15
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2012,1,2,1,0,1,1,7,0,0,1,21,0,10,0,10,7,1,0,0,11,32,0,0,1,13,5,1,24
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2013,0,1,0,0,0,2,1,1,0,0,3,0,2,0,1,1,1,0,0,2,3,0,0,0,1,0,0,4
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,2017,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,7,BIEDMA,Sin dato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2009,3,0,2,14,1,0,1,3,1,17,44,0,31,0,29,14,24,0,0,0,57,42,0,25,1,47,51,13
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2010,15,6,8,8,0,0,3,13,0,32,69,0,22,0,11,25,11,1,0,2,117,68,0,60,5,104,107,9
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2011,1,0,4,2,0,1,2,1,0,24,36,0,7,0,3,8,5,0,0,0,44,23,0,22,4,38,39,7
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2012,1,2,1,0,0,1,1,6,0,6,4,0,1,0,2,3,0,0,0,0,24,16,0,10,0,23,34,2
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2013,1,4,6,1,0,0,0,4,0,4,7,0,3,0,0,0,0,0,0,0,12,2,0,1,0,3,7,1
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,5,1
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2016,3,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
32,Argentina,PATAGONIA,26,CHUBUT,14,CUSHAMEN,2017,113,0,18,18,1,0,5,10,0,9,48,0,26,23,47,54,9,17,0,0,41,16,7,7,4,7,24,10
32,Argentina,PATAGONIA,26,CHUBUT,21,ESCALANTE,2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,Argentina,PATAGONIA,26,CHUBUT,21,ESCALANTE,2016,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,21,ESCALANTE,2017,142,0,10,10,2,0,12,0,0,2,53,2,33,16,25,28,6,8,0,0,70,0,2,4,13,8,6,26
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2009,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,4,16,0,0,0,1,17,1
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2010,3,5,1,6,0,1,1,6,0,6,16,0,7,0,6,13,10,0,0,0,46,50,0,8,3,39,52,4
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2011,0,0,1,0,0,0,3,1,0,2,5,0,0,0,0,5,1,0,0,0,15,16,0,3,0,8,27,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2012,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,2,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,35,FUTALEUFU,2017,7,0,1,1,0,0,0,0,0,0,1,0,1,0,2,4,1,0,0,0,2,1,0,1,0,3,3,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2010,1,0,0,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,1,5,2,0,0,0,2,7,1
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2011,0,0,0,0,0,2,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2012,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,6,0,0,0,0,8,3,0,0,0,1,5,2
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2013,1,2,1,1,0,0,1,3,0,1,1,0,0,0,1,3,0,0,0,1,4,1,0,0,0,2,4,3
32,Argentina,PATAGONIA,26,CHUBUT,42,GAIMAN,2017,5,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,2,3,0,1,0,1,3,3
32,Argentina,PATAGONIA,26,CHUBUT,49,GASTRE,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,14,0,19,19,0
