cod_pais;nom_pais;REGION;cod_provincia;nom_provincia;cod_depto;nom_depto;a¤o_del_dato;Integrantes_del_naf_con_obra_social;integrantes_del_naf_con_prepaga;integrantes_del_naf_con_sistema_p£blico_de_salud;integrantes_del_naf_sin_cobertura_medica
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;2016;1;4;4;5
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;Sin dato;6;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2012;7;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2013;10;4;29;0
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2014;2;0;2;1
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2015;8;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;2016;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;Sin dato;4;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2010;0;0;16;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2011;5;0;45;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2012;0;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2013;4;0;14;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2014;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2015;4;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2016;0;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2012;2;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2013;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2015;1;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2016;2;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;2009;2;0;19;0
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;2012;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;2013;10;2;26;3
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;2013;1;0;3;3
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;2014;1;0;14;4
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;329;GENERAL LAS HERAS;2013;12;1;16;12
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;2013;0;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;2016;0;0;8;2
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;Sin dato;1;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;343;GENERAL PAZ;2010;5;0;6;2
32;Argentina;CENTRO;6;BUENOS AIRES;343;GENERAL PAZ;2016;0;0;1;4
32;Argentina;CENTRO;6;BUENOS AIRES;343;GENERAL PAZ;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;343;GENERAL PAZ;Sin dato;0;0;0;7
32;Argentina;CENTRO;6;BUENOS AIRES;351;GENERAL PINTO;2010;0;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;351;GENERAL PINTO;2012;14;0;24;10
32;Argentina;CENTRO;6;BUENOS AIRES;351;GENERAL PINTO;2013;14;8;9;4
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2010;46;0;18;3
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2011;63;1;107;53
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2012;112;17;195;46
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2013;31;12;70;12
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2014;45;6;77;21
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2015;65;7;138;31
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2016;45;1;62;13
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;357;GENERAL PUEYRREDON;Sin dato;2;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2009;19;0;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2010;3;0;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2011;38;3;67;15
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2012;6;0;14;12
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2013;8;0;16;1
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2015;7;0;21;6
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2016;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;364;GENERAL RODRIGUEZ;Sin dato;1;1;13;2
32;Argentina;CENTRO;6;BUENOS AIRES;371;GENERAL SAN MARTIN;2011;7;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;371;GENERAL SAN MARTIN;2012;0;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;371;GENERAL SAN MARTIN;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2009;12;1;90;21
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2010;19;0;87;4
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2011;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2012;28;6;96;27
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2013;14;0;23;15
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2014;4;0;10;0
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2015;5;0;13;0
32;Argentina;CENTRO;6;BUENOS AIRES;385;GENERAL VIAMONTE;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;392;GENERAL VILLEGAS;2010;2;0;9;1
32;Argentina;CENTRO;6;BUENOS AIRES;392;GENERAL VILLEGAS;2011;6;0;5;0
32;Argentina;CENTRO;6;BUENOS AIRES;392;GENERAL VILLEGAS;2012;57;14;262;20
32;Argentina;CENTRO;6;BUENOS AIRES;392;GENERAL VILLEGAS;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;392;GENERAL VILLEGAS;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2011;16;0;24;12
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2012;12;0;28;1
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2013;34;2;139;930
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2014;0;0;15;0
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2015;2;0;4;9
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2016;1;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;399;GUAMINI;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;406;HIPOLITO YRIGOYEN;2012;74;16;94;12
32;Argentina;CENTRO;6;BUENOS AIRES;406;HIPOLITO YRIGOYEN;2014;1;3;2;1
32;Argentina;CENTRO;6;BUENOS AIRES;406;HIPOLITO YRIGOYEN;2015;6;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;406;HIPOLITO YRIGOYEN;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;408;HURLINGHAM;2011;3;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;408;HURLINGHAM;2012;0;0;5;0
32;Argentina;CENTRO;6;BUENOS AIRES;408;HURLINGHAM;2013;4;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;408;HURLINGHAM;Sin dato;0;0;11;1
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2011;1;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2013;0;3;5;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2014;0;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2015;4;0;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;410;ITUZAINGO;Sin dato;0;0;5;3
32;Argentina;CENTRO;6;BUENOS AIRES;412;JOSE C. PAZ;2011;1;2;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;412;JOSE C. PAZ;2012;0;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;412;JOSE C. PAZ;2013;0;0;24;0
32;Argentina;CENTRO;6;BUENOS AIRES;412;JOSE C. PAZ;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2011;0;0;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2012;11;1;18;8
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2013;1;0;42;1
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2014;15;5;16;0
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2015;0;2;30;1
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2016;0;0;4;9
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;413;JUNIN;Sin dato;4;0;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;420;LA COSTA;2010;0;0;0;7
32;Argentina;CENTRO;6;BUENOS AIRES;420;LA COSTA;2011;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;420;LA COSTA;2013;0;4;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;420;LA COSTA;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;420;LA COSTA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2009;7;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2010;62;3;253;47
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2011;14;2;79;3
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2012;14;4;38;14
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2013;12;1;18;4
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2014;0;0;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2015;18;0;19;0
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2016;0;0;0;4
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;427;LA MATANZA;Sin dato;0;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2009;26;0;75;22
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2010;100;0;259;76
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2011;103;15;330;21
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2012;273;26;570;93
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2013;293;28;565;141
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2014;87;8;183;37
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2015;314;53;567;148
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2016;21;0;27;28
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;441;LA PLATA;Sin dato;510;47;954;596
32;Argentina;CENTRO;6;BUENOS AIRES;434;LANUS;2010;2;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;434;LANUS;2011;8;0;42;0
32;Argentina;CENTRO;6;BUENOS AIRES;434;LANUS;2012;0;0;5;0
32;Argentina;CENTRO;6;BUENOS AIRES;434;LANUS;2013;5;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;448;LAPRIDA;2010;1;0;14;0
32;Argentina;CENTRO;6;BUENOS AIRES;448;LAPRIDA;2013;3;0;19;0
32;Argentina;CENTRO;6;BUENOS AIRES;448;LAPRIDA;2014;1;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;448;LAPRIDA;2015;17;2;15;8
32;Argentina;CENTRO;6;BUENOS AIRES;448;LAPRIDA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2010;34;1;78;14
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2011;11;3;47;1
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2012;3;0;11;0
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2013;62;13;102;7
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2014;21;0;46;2
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2015;28;7;58;23
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2016;1;0;17;0
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;455;LAS FLORES;Sin dato;1;0;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2011;21;0;71;5
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2012;24;9;66;10
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2014;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2015;5;6;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2016;4;0;1;2
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;462;LEANDRO N. ALEM;Sin dato;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;2011;0;0;8;0
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;2012;0;0;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;469;LINCOLN;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2010;26;0;55;12
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2011;4;0;11;0
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2012;16;0;26;11
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2013;11;0;9;2
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2014;1;0;13;0
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2015;3;0;20;11
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2016;0;0;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;476;LOBERIA;Sin dato;2;0;3;7
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;2009;52;7;31;17
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;2010;56;5;84;0
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;2011;5;0;82;14
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;2013;9;0;40;0
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;483;LOBOS;Sin dato;2;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2011;1;0;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2013;0;0;5;2
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2015;1;7;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;490;LOMAS DE ZAMORA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2010;2;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2011;23;0;36;20
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2012;31;7;116;12
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2013;13;0;43;0
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2015;6;0;13;0
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;497;LUJAN;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2009;2;0;39;9
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2010;6;0;20;0
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2011;3;0;99;61
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2012;28;0;43;15
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2013;76;0;108;12
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2014;24;0;31;19
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2015;22;0;17;6
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2016;0;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;505;MAGDALENA;Sin dato;5;0;9;3
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;2012;3;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;2013;4;1;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;2014;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;511;MAIPU;Sin dato;0;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;2011;4;0;17;0
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;2012;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;2013;0;0;2;0
32;Argentina;CENTRO;6;BUENOS AIRES;515;MALVINAS ARGENTINAS;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2010;16;3;33;24
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2011;22;0;25;5
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2012;25;0;52;20
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2013;19;4;60;11
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2014;10;3;31;2
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2015;29;5;10;1
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;518;MAR CHIQUITA;Sin dato;0;0;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2009;0;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2010;12;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2011;17;0;32;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2012;4;0;3;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2013;7;0;24;1
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2014;1;0;8;6
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2015;8;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2016;0;0;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;525;MARCOS PAZ;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2010;1;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2011;28;0;117;11
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2012;5;0;9;0
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2013;1;0;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2014;0;0;0;5
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;532;MERCEDES;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2009;0;0;0;6
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2010;20;0;44;4
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2011;5;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2012;7;0;2;2
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2013;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;539;MERLO;Sin dato;1;0;4;5
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;2010;3;0;5;0
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;2011;5;0;27;0
32;Argentina;CENTRO;6;BUENOS AIRES;547;MONTE;2013;24;3;18;8
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;2012;4;0;12;5
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;2013;1;0;0;4
32;Argentina;CENTRO;6;BUENOS AIRES;553;MONTE HERMOSO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2010;9;0;45;4
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2011;18;0;47;3
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2012;23;4;104;10
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2013;8;0;25;7
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2014;9;0;6;6
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2015;3;0;0;9
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;560;MORENO;Sin dato;1;0;16;3
32;Argentina;CENTRO;6;BUENOS AIRES;568;MORON;2011;0;0;0;4
32;Argentina;CENTRO;6;BUENOS AIRES;568;MORON;2012;0;0;6;0
32;Argentina;CENTRO;6;BUENOS AIRES;568;MORON;2013;0;0;7;0
32;Argentina;CENTRO;6;BUENOS AIRES;568;MORON;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;568;MORON;Sin dato;2;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2009;0;0;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2010;0;0;0;3
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2011;31;0;17;20
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2012;1;1;0;5
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2013;8;1;5;2
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2014;30;5;21;6
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2015;2;0;1;0
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2016;4;0;5;10
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;574;NAVARRO;Sin dato;1;0;28;24
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2010;17;0;41;3
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2011;4;0;18;0
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2012;5;4;49;8
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2013;4;13;20;15
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2014;21;3;2;11
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2015;6;2;31;10
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2016;0;0;0;3
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;581;NECOCHEA;Sin dato;0;0;8;0
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2010;0;0;14;0
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2012;0;9;7;0
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2013;4;1;30;25
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2014;2;0;33;0
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2015;7;0;11;15
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2016;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;595;OLAVARRIA;2017;0;0;0;0
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2009;15;0;16;14
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2010;73;10;173;10
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2011;6;0;58;1
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2012;15;0;12;9
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2013;5;0;4;1
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2014;0;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2016;4;0;4;0
32;Argentina;CENTRO;6;BUENOS AIRES;602;PATAGONES;2017;0;0;0;0
