cod_pais,nom_pais,Region,Provincia,Cod prov,Departamento,Cod dpto,Año del dato,Tenencia de la tierra,Cantidad de NAFs
32,Argentina,NOA,JUJUY,38,VALLE GRANDE,105,2017,Tenedor,9
32,Argentina,NOA,JUJUY,38,VALLE GRANDE,105,Sin dato,Tenedor,2
32,Argentina,NOA,JUJUY,38,YAVI,112,2009,Integrante,29
32,Argentina,NOA,JUJUY,38,YAVI,112,2009,No declara tierra con límite,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2009,Posesión,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2009,Propietario,8
32,Argentina,NOA,JUJUY,38,YAVI,112,2009,Tenedor,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2010,Integrante,76
32,Argentina,NOA,JUJUY,38,YAVI,112,2010,No declara tierra con límite,5
32,Argentina,NOA,JUJUY,38,YAVI,112,2010,Otra condición,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2010,Posesión,10
32,Argentina,NOA,JUJUY,38,YAVI,112,2010,Propietario,79
32,Argentina,NOA,JUJUY,38,YAVI,112,2011,Integrante,37
32,Argentina,NOA,JUJUY,38,YAVI,112,2011,No declara tierra con límite,23
32,Argentina,NOA,JUJUY,38,YAVI,112,2011,Otra condición,37
32,Argentina,NOA,JUJUY,38,YAVI,112,2011,Propietario,57
32,Argentina,NOA,JUJUY,38,YAVI,112,2011,Tenedor,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2012,Integrante,3
32,Argentina,NOA,JUJUY,38,YAVI,112,2012,No declara tierra con límite,21
32,Argentina,NOA,JUJUY,38,YAVI,112,2012,Posesión,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2012,Propietario,13
32,Argentina,NOA,JUJUY,38,YAVI,112,2012,Tenedor,2
32,Argentina,NOA,JUJUY,38,YAVI,112,2013,Integrante,28
32,Argentina,NOA,JUJUY,38,YAVI,112,2013,No declara tierra con límite,16
32,Argentina,NOA,JUJUY,38,YAVI,112,2013,Otra condición,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2013,Propietario,12
32,Argentina,NOA,JUJUY,38,YAVI,112,2013,Tenedor,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2014,Integrante,2
32,Argentina,NOA,JUJUY,38,YAVI,112,2014,No declara tierra con límite,4
32,Argentina,NOA,JUJUY,38,YAVI,112,2014,Propietario,4
32,Argentina,NOA,JUJUY,38,YAVI,112,2014,Tenedor,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2015,Integrante,3
32,Argentina,NOA,JUJUY,38,YAVI,112,2015,No declara tierra con límite,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2015,Propietario,3
32,Argentina,NOA,JUJUY,38,YAVI,112,2016,Integrante,4
32,Argentina,NOA,JUJUY,38,YAVI,112,2016,No declara tierra con límite,15
32,Argentina,NOA,JUJUY,38,YAVI,112,2016,Posesión,12
32,Argentina,NOA,JUJUY,38,YAVI,112,2016,Propietario,6
32,Argentina,NOA,JUJUY,38,YAVI,112,2017,Integrante,1
32,Argentina,NOA,JUJUY,38,YAVI,112,2017,No declara tierra con límite,9
32,Argentina,NOA,JUJUY,38,YAVI,112,2017,Posesión,8
32,Argentina,NOA,JUJUY,38,YAVI,112,2017,Propietario,26
32,Argentina,NOA,JUJUY,38,YAVI,112,Sin dato,Propietario,1
32,Argentina,NOA,SALTA,66,ANTA,7,2010,No declara tierra con límite,11
32,Argentina,NOA,SALTA,66,ANTA,7,2010,Otra condición,11
32,Argentina,NOA,SALTA,66,ANTA,7,2010,Posesión,20
32,Argentina,NOA,SALTA,66,ANTA,7,2010,Propietario,14
32,Argentina,NOA,SALTA,66,ANTA,7,2010,Tenedor,5
32,Argentina,NOA,SALTA,66,ANTA,7,2011,No declara tierra con límite,4
32,Argentina,NOA,SALTA,66,ANTA,7,2011,Otra condición,3
32,Argentina,NOA,SALTA,66,ANTA,7,2011,Posesión,4
32,Argentina,NOA,SALTA,66,ANTA,7,2011,Propietario,1
32,Argentina,NOA,SALTA,66,ANTA,7,2011,Tenedor,1
32,Argentina,NOA,SALTA,66,ANTA,7,2012,Otra condición,2
32,Argentina,NOA,SALTA,66,ANTA,7,2012,Posesión,7
32,Argentina,NOA,SALTA,66,ANTA,7,2012,Propietario,2
32,Argentina,NOA,SALTA,66,ANTA,7,2013,No declara tierra con límite,107
32,Argentina,NOA,SALTA,66,ANTA,7,2013,Otra condición,4
32,Argentina,NOA,SALTA,66,ANTA,7,2013,Posesión,1
32,Argentina,NOA,SALTA,66,ANTA,7,2013,Propietario,2
32,Argentina,NOA,SALTA,66,ANTA,7,2013,Tenedor,1
32,Argentina,NOA,SALTA,66,ANTA,7,2014,No declara tierra con límite,100
32,Argentina,NOA,SALTA,66,ANTA,7,2014,Otra condición,1
32,Argentina,NOA,SALTA,66,ANTA,7,2014,Posesión,3
32,Argentina,NOA,SALTA,66,ANTA,7,2014,Propietario,1
32,Argentina,NOA,SALTA,66,ANTA,7,2014,Tenedor,6
32,Argentina,NOA,SALTA,66,ANTA,7,2015,Integrante,1
32,Argentina,NOA,SALTA,66,ANTA,7,2015,Propietario,2
32,Argentina,NOA,SALTA,66,ANTA,7,2015,Tenedor,4
32,Argentina,NOA,SALTA,66,ANTA,7,2016,Otra condición,3
32,Argentina,NOA,SALTA,66,ANTA,7,2016,Posesión,1
32,Argentina,NOA,SALTA,66,ANTA,7,2016,Propietario,2
32,Argentina,NOA,SALTA,66,ANTA,7,2016,Tenedor,12
32,Argentina,NOA,SALTA,66,ANTA,7,2017,No declara tierra con límite,46
32,Argentina,NOA,SALTA,66,ANTA,7,2017,Posesión,41
32,Argentina,NOA,SALTA,66,ANTA,7,2017,Propietario,8
32,Argentina,NOA,SALTA,66,ANTA,7,2017,Tenedor,40
32,Argentina,NOA,SALTA,66,ANTA,7,Sin dato,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,ANTA,7,Sin dato,Tenedor,1
32,Argentina,NOA,SALTA,66,CACHI,14,2010,Tenedor,7
32,Argentina,NOA,SALTA,66,CACHI,14,2011,Integrante,3
32,Argentina,NOA,SALTA,66,CACHI,14,2011,No declara tierra con límite,23
32,Argentina,NOA,SALTA,66,CACHI,14,2011,Otra condición,3
32,Argentina,NOA,SALTA,66,CACHI,14,2011,Posesión,9
32,Argentina,NOA,SALTA,66,CACHI,14,2011,Propietario,15
32,Argentina,NOA,SALTA,66,CACHI,14,2011,Tenedor,39
32,Argentina,NOA,SALTA,66,CACHI,14,2012,Integrante,1
32,Argentina,NOA,SALTA,66,CACHI,14,2012,No declara tierra con límite,14
32,Argentina,NOA,SALTA,66,CACHI,14,2012,Otra condición,1
32,Argentina,NOA,SALTA,66,CACHI,14,2012,Posesión,3
32,Argentina,NOA,SALTA,66,CACHI,14,2012,Propietario,9
32,Argentina,NOA,SALTA,66,CACHI,14,2012,Tenedor,11
32,Argentina,NOA,SALTA,66,CACHI,14,2013,Integrante,1
32,Argentina,NOA,SALTA,66,CACHI,14,2013,No declara tierra con límite,24
32,Argentina,NOA,SALTA,66,CACHI,14,2013,Posesión,2
32,Argentina,NOA,SALTA,66,CACHI,14,2013,Propietario,3
32,Argentina,NOA,SALTA,66,CACHI,14,2013,Tenedor,15
32,Argentina,NOA,SALTA,66,CACHI,14,2014,No declara tierra con límite,15
32,Argentina,NOA,SALTA,66,CACHI,14,2014,Propietario,4
32,Argentina,NOA,SALTA,66,CACHI,14,2015,Posesión,1
32,Argentina,NOA,SALTA,66,CACHI,14,2015,Tenedor,1
32,Argentina,NOA,SALTA,66,CACHI,14,2016,Posesión,3
32,Argentina,NOA,SALTA,66,CACHI,14,2017,Integrante,4
32,Argentina,NOA,SALTA,66,CACHI,14,2017,No declara tierra con límite,9
32,Argentina,NOA,SALTA,66,CACHI,14,2017,Posesión,2
32,Argentina,NOA,SALTA,66,CACHI,14,2017,Propietario,1
32,Argentina,NOA,SALTA,66,CACHI,14,2017,Tenedor,5
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2010,Posesión,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2010,Propietario,19
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2010,Tenedor,6
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,Integrante,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,Otra condición,2
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,Posesión,6
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,Propietario,22
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2011,Tenedor,3
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2012,Integrante,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2012,Propietario,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2013,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2013,Otra condición,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2013,Posesión,3
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2013,Propietario,6
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2013,Tenedor,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2014,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2014,Propietario,1
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2017,No declara tierra con límite,6
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2017,Posesión,2
32,Argentina,NOA,SALTA,66,CAFAYATE,21,2017,Propietario,13
32,Argentina,NOA,SALTA,66,CAPITAL,28,2010,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2010,Posesión,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2010,Propietario,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2011,Tenedor,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2012,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2012,Posesión,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2012,Propietario,2
32,Argentina,NOA,SALTA,66,CAPITAL,28,2013,No declara tierra con límite,9
32,Argentina,NOA,SALTA,66,CAPITAL,28,2014,No declara tierra con límite,8
32,Argentina,NOA,SALTA,66,CAPITAL,28,2015,Integrante,2
32,Argentina,NOA,SALTA,66,CAPITAL,28,2015,Otra condición,2
32,Argentina,NOA,SALTA,66,CAPITAL,28,2015,Posesión,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2015,Propietario,4
32,Argentina,NOA,SALTA,66,CAPITAL,28,2015,Tenedor,2
32,Argentina,NOA,SALTA,66,CAPITAL,28,2016,Propietario,1
32,Argentina,NOA,SALTA,66,CAPITAL,28,2017,Integrante,7
32,Argentina,NOA,SALTA,66,CAPITAL,28,2017,No declara tierra con límite,5
32,Argentina,NOA,SALTA,66,CAPITAL,28,2017,Posesión,3
32,Argentina,NOA,SALTA,66,CAPITAL,28,2017,Tenedor,5
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2011,Posesión,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2011,Tenedor,2
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2012,Tenedor,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2013,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2013,Tenedor,2
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2014,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2014,Propietario,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2014,Tenedor,1
32,Argentina,NOA,SALTA,66,CERRILLOS,35,2017,Posesión,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2010,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2010,Posesión,4
32,Argentina,NOA,SALTA,66,CHICOANA,42,2010,Tenedor,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2011,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2011,Posesión,7
32,Argentina,NOA,SALTA,66,CHICOANA,42,2011,Propietario,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2011,Tenedor,5
32,Argentina,NOA,SALTA,66,CHICOANA,42,2012,Integrante,8
32,Argentina,NOA,SALTA,66,CHICOANA,42,2012,Otra condición,4
32,Argentina,NOA,SALTA,66,CHICOANA,42,2012,Posesión,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2012,Propietario,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Declara pero aún no se determinó la condición,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Integrante,17
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Otra condición,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Posesión,26
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Propietario,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2013,Tenedor,13
32,Argentina,NOA,SALTA,66,CHICOANA,42,2014,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,CHICOANA,42,2014,Posesión,14
32,Argentina,NOA,SALTA,66,CHICOANA,42,2014,Propietario,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2014,Tenedor,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2015,Integrante,10
32,Argentina,NOA,SALTA,66,CHICOANA,42,2015,Otra condición,2
32,Argentina,NOA,SALTA,66,CHICOANA,42,2015,Propietario,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2016,Otra condición,1
32,Argentina,NOA,SALTA,66,CHICOANA,42,2016,Posesión,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2016,Propietario,3
32,Argentina,NOA,SALTA,66,CHICOANA,42,2016,Tenedor,2
32,Argentina,NOA,SALTA,66,CHICOANA,42,2017,No declara tierra con límite,9
32,Argentina,NOA,SALTA,66,CHICOANA,42,2017,Posesión,6
32,Argentina,NOA,SALTA,66,CHICOANA,42,2017,Tenedor,2
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2011,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2011,Tenedor,2
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2012,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2012,Tenedor,1
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2015,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2017,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2017,Posesión,3
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2017,Propietario,3
32,Argentina,NOA,SALTA,66,GENERAL GUEMES,49,2017,Tenedor,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2009,Declara pero aún no se determinó la condición,4
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2009,No declara tierra con límite,15
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2009,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2009,Posesión,2
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2009,Propietario,3
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,Integrante,53
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,No declara tierra con límite,54
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,Otra condición,32
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,Posesión,2
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,Propietario,173
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2010,Tenedor,83
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,Integrante,59
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,No declara tierra con límite,77
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,Otra condición,9
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,Posesión,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,Propietario,144
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2011,Tenedor,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2012,Integrante,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2012,No declara tierra con límite,4
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2012,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2012,Propietario,22
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2012,Tenedor,12
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2013,Integrante,16
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2013,No declara tierra con límite,6
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2013,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2013,Posesión,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2013,Propietario,19
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2014,No declara tierra con límite,109
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2014,Otra condición,4
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2014,Posesión,2
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2014,Propietario,30
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2014,Tenedor,15
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2015,Otra condición,3
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2016,Integrante,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2016,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2016,Otra condición,1
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2016,Propietario,8
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2017,Integrante,9
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2017,No declara tierra con límite,12
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2017,Posesión,3
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2017,Propietario,8
32,Argentina,NOA,SALTA,66,GENERAL JOSE DE SAN MARTIN,56,2017,Tenedor,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2011,No declara tierra con límite,4
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2011,Posesión,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2012,Posesión,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2013,Posesión,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2014,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2015,Otra condición,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2015,Tenedor,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2017,No declara tierra con límite,7
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2017,Posesión,13
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2017,Propietario,1
32,Argentina,NOA,SALTA,66,GUACHIPAS,63,2017,Tenedor,9
32,Argentina,NOA,SALTA,66,IRUYA,70,2010,Integrante,1
32,Argentina,NOA,SALTA,66,IRUYA,70,2010,No declara tierra con límite,7
32,Argentina,NOA,SALTA,66,IRUYA,70,2010,Otra condición,5
32,Argentina,NOA,SALTA,66,IRUYA,70,2010,Propietario,59
32,Argentina,NOA,SALTA,66,IRUYA,70,2011,Integrante,18
32,Argentina,NOA,SALTA,66,IRUYA,70,2011,No declara tierra con límite,15
32,Argentina,NOA,SALTA,66,IRUYA,70,2011,Propietario,101
32,Argentina,NOA,SALTA,66,IRUYA,70,2011,Tenedor,1
32,Argentina,NOA,SALTA,66,IRUYA,70,2012,Integrante,10
32,Argentina,NOA,SALTA,66,IRUYA,70,2012,No declara tierra con límite,8
32,Argentina,NOA,SALTA,66,IRUYA,70,2012,Otra condición,1
32,Argentina,NOA,SALTA,66,IRUYA,70,2012,Propietario,35
32,Argentina,NOA,SALTA,66,IRUYA,70,2013,Integrante,2
32,Argentina,NOA,SALTA,66,IRUYA,70,2013,No declara tierra con límite,7
32,Argentina,NOA,SALTA,66,IRUYA,70,2013,Propietario,140
32,Argentina,NOA,SALTA,66,IRUYA,70,2014,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,IRUYA,70,2017,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,IRUYA,70,2017,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2010,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2012,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2013,No declara tierra con límite,12
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2013,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2014,No declara tierra con límite,15
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2014,Otra condición,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2014,Posesión,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2014,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2015,Otra condición,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2015,Posesión,2
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2015,Propietario,1
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2017,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2017,Posesión,2
32,Argentina,NOA,SALTA,66,LA CALDERA,77,2017,Tenedor,2
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2009,Posesión,11
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2009,Propietario,2
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2009,Tenedor,5
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2010,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2010,Posesión,21
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2010,Propietario,5
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2010,Tenedor,23
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2011,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2011,Posesión,8
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2011,Propietario,2
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2011,Tenedor,4
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2013,No declara tierra con límite,16
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2013,Otra condición,18
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2013,Posesión,3
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2013,Propietario,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2013,Tenedor,3
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2014,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2014,Posesión,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2014,Propietario,2
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2015,Tenedor,1
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2017,No declara tierra con límite,9
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2017,Posesión,16
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2017,Propietario,3
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,2017,Tenedor,13
32,Argentina,NOA,SALTA,66,LA CANDELARIA,84,Sin dato,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2010,Integrante,20
32,Argentina,NOA,SALTA,66,LA POMA,91,2010,No declara tierra con límite,74
32,Argentina,NOA,SALTA,66,LA POMA,91,2010,Posesión,4
32,Argentina,NOA,SALTA,66,LA POMA,91,2010,Propietario,2
32,Argentina,NOA,SALTA,66,LA POMA,91,2010,Tenedor,11
32,Argentina,NOA,SALTA,66,LA POMA,91,2011,No declara tierra con límite,16
32,Argentina,NOA,SALTA,66,LA POMA,91,2012,No declara tierra con límite,16
32,Argentina,NOA,SALTA,66,LA POMA,91,2012,Propietario,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2013,Integrante,4
32,Argentina,NOA,SALTA,66,LA POMA,91,2013,No declara tierra con límite,13
32,Argentina,NOA,SALTA,66,LA POMA,91,2013,Otra condición,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2013,Propietario,2
32,Argentina,NOA,SALTA,66,LA POMA,91,2013,Tenedor,4
32,Argentina,NOA,SALTA,66,LA POMA,91,2014,No declara tierra con límite,3
32,Argentina,NOA,SALTA,66,LA POMA,91,2015,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2015,Propietario,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2015,Tenedor,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2017,Integrante,5
32,Argentina,NOA,SALTA,66,LA POMA,91,2017,No declara tierra con límite,7
32,Argentina,NOA,SALTA,66,LA POMA,91,2017,Propietario,1
32,Argentina,NOA,SALTA,66,LA POMA,91,2017,Tenedor,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2010,Declara pero aún no se determinó la condición,1
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2010,Otra condición,1
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2010,Posesión,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2010,Propietario,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2010,Tenedor,1
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2011,No declara tierra con límite,1
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2011,Posesión,9
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2011,Propietario,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2012,Propietario,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2013,No declara tierra con límite,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2013,Tenedor,3
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2015,Tenedor,1
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2017,No declara tierra con límite,20
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2017,Posesión,3
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2017,Propietario,2
32,Argentina,NOA,SALTA,66,LA VIÑA,98,2017,Tenedor,24
32,Argentina,NOA,SALTA,66,LOS ANDES,105,2009,No declara tierra con límite,23
32,Argentina,NOA,SALTA,66,LOS ANDES,105,2010,No declara tierra con límite,104
32,Argentina,NOA,SALTA,66,LOS ANDES,105,2010,Propietario,1
