cod_pais,nom_pais,region,cod_provincia,nom_provincia,cod_depto,nom_depto,año_de_registro,Cant_de_naf,integ_del_NAF,sin_educacion_formal,educacion_inicial,educacion_primaria,educacion_secundaria,educacion_cens,educacion_superior,educacion_especial
32,Argentina,NOA,38,JUJUY,63,SAN PEDRO,2015,21,50,9,3,10,18,3,7,0
32,Argentina,NOA,38,JUJUY,63,SAN PEDRO,2016,14,47,7,0,18,12,0,10,0
32,Argentina,NOA,38,JUJUY,63,SAN PEDRO,2017,13,30,3,0,9,10,0,8,0
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2009,7,24,0,1,11,10,0,1,0
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2010,249,814,105,63,424,165,6,44,1
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2011,188,592,76,51,301,124,5,31,0
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2012,230,712,45,38,330,207,4,84,3
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2013,226,677,30,35,317,174,3,102,2
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2014,54,173,10,4,62,57,1,19,1
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2015,70,181,5,7,70,64,0,30,1
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2016,155,456,27,1,216,138,0,74,0
32,Argentina,CUYO,50,MENDOZA,105,SAN RAFAEL,2017,88,220,15,0,135,53,0,17,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2009,58,268,22,11,161,66,0,3,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2010,173,733,43,44,491,132,1,21,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2011,59,184,35,6,105,33,1,4,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2012,48,164,16,13,89,27,1,2,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2013,2,5,0,0,0,0,0,0,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2014,16,45,6,1,20,16,0,2,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2015,3,16,0,1,9,4,0,0,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2016,12,19,1,0,6,7,0,1,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,2017,21,35,2,0,21,9,0,3,0
32,Argentina,NEA,18,CORRIENTES,161,SAN ROQUE,Sin dato,2,12,1,0,3,8,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,88,SAN SALVADOR,2011,1,1,0,0,0,1,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2009,13,30,2,0,18,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2010,3,11,1,1,4,3,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2011,24,83,3,11,31,28,0,10,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2012,38,97,6,7,43,26,1,12,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2013,17,48,3,2,15,18,0,7,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2015,18,50,7,6,18,15,1,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2016,4,14,2,1,7,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,2017,34,59,1,0,35,23,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,778,SAN VICENTE,Sin dato,7,14,1,0,8,0,0,0,0
32,Argentina,CUYO,46,LA RIOJA,126,SANAGASTA,2012,1,1,0,0,0,0,0,1,0
32,Argentina,CUYO,46,LA RIOJA,126,SANAGASTA,2014,8,12,0,0,7,2,0,2,0
32,Argentina,CUYO,46,LA RIOJA,126,SANAGASTA,2015,7,26,0,0,5,13,0,7,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2009,10,46,4,1,23,14,0,2,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2010,33,116,9,6,63,34,0,4,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2011,32,101,9,4,48,35,2,3,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2012,10,35,6,1,13,9,2,4,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2013,14,53,3,3,25,17,0,5,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2014,41,140,10,2,55,61,1,10,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2015,4,10,0,1,3,2,0,2,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2016,18,41,2,0,29,10,0,0,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,2017,31,92,8,0,36,42,0,6,0
32,Argentina,NOA,38,JUJUY,70,SANTA BARBARA,Sin dato,1,3,1,0,0,2,0,0,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2010,15,70,2,1,40,22,1,4,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2011,35,158,9,5,93,41,0,8,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2012,44,105,9,5,58,28,0,5,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2013,78,341,22,8,186,100,1,19,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2014,16,63,6,2,25,19,0,7,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2016,24,57,6,0,40,8,0,3,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,2017,10,22,1,0,10,9,0,2,0
32,Argentina,NOA,38,JUJUY,77,SANTA CATALINA,Sin dato,7,23,1,0,11,2,0,4,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2010,3,13,1,0,5,1,0,6,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2012,8,30,0,1,10,13,0,6,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2013,15,46,1,0,20,11,0,14,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2014,15,44,1,1,30,3,1,4,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2015,26,71,4,0,48,13,0,6,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2016,4,10,0,0,6,2,0,2,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,2017,10,25,0,0,19,4,0,2,0
32,Argentina,CUYO,70,SAN JUAN,98,SANTA LUCIA,Sin dato,2,7,0,0,1,0,0,3,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2009,4,13,0,0,7,6,0,0,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2010,56,199,22,8,141,25,1,2,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2011,118,289,6,6,251,22,0,4,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2012,11,71,0,0,27,36,2,6,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2013,26,94,4,1,57,32,0,0,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2014,4,5,0,0,2,2,0,1,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2015,21,53,6,1,19,15,3,5,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2016,21,38,1,1,14,12,0,7,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,2017,11,16,2,0,10,2,0,2,0
32,Argentina,CENTRO,14,CORDOBA,147,SANTA MARIA,Sin dato,1,1,0,0,1,0,0,0,0
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2009,333,1178,73,58,678,275,8,60,11
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2010,142,477,31,18,259,132,5,29,2
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2011,194,524,33,18,267,141,3,61,1
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2012,140,387,40,23,180,109,1,34,0
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2013,28,46,3,1,19,19,0,4,0
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2014,1,3,0,0,3,0,0,0,0
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,2017,47,158,15,0,66,55,0,22,0
32,Argentina,NOA,10,CATAMARCA,91,SANTA MARIA,Sin dato,2,9,2,3,2,1,0,1,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2009,14,52,2,2,37,9,1,0,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2010,133,444,46,23,286,76,2,11,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2011,197,613,30,25,369,127,2,58,2
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2012,55,167,7,3,91,40,1,24,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2013,91,281,7,6,157,68,0,30,1
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2014,4,10,1,0,2,4,0,0,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2015,90,321,10,7,154,78,1,49,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2016,32,98,7,0,58,16,0,16,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,2017,61,183,17,0,101,44,0,21,0
32,Argentina,NOA,90,TUCUMAN,91,SANTA MARIA,Sin dato,51,145,4,1,84,24,0,12,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2009,18,69,4,2,32,15,0,12,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2010,16,58,6,2,37,12,0,1,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2011,11,25,2,1,16,6,0,0,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2012,56,153,14,4,90,35,0,9,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2013,121,362,13,44,174,95,2,26,1
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2014,69,170,7,8,61,40,0,23,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2015,16,27,0,2,8,3,0,1,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2016,12,30,2,0,18,9,0,1,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,2017,78,178,7,0,127,37,0,7,0
32,Argentina,CUYO,50,MENDOZA,112,SANTA ROSA,Sin dato,2,5,0,2,2,1,0,0,0
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2009,32,116,3,4,52,28,0,0,0
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2010,148,415,36,10,217,112,0,32,2
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2011,172,562,45,33,266,167,12,32,5
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2012,207,827,82,28,405,233,7,68,3
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2013,16,58,3,2,29,16,0,8,0
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2014,3,4,0,0,2,1,0,1,0
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2016,8,18,3,0,8,6,0,1,0
32,Argentina,NOA,10,CATAMARCA,98,SANTA ROSA,2017,11,21,1,0,9,9,0,2,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2010,147,739,102,53,479,96,1,8,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2011,487,2229,379,131,1295,384,8,26,4
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2012,165,765,126,95,407,118,4,14,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2013,71,269,35,14,142,69,1,8,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2014,23,82,7,3,41,16,3,11,1
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2015,2,11,1,0,5,3,0,2,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2016,2,6,0,1,1,3,0,0,0
32,Argentina,NOA,66,SALTA,161,SANTA VICTORIA,2017,22,65,12,0,28,15,1,9,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2010,76,358,32,27,189,96,1,10,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2011,114,447,96,19,254,61,0,4,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2012,37,105,17,3,58,17,0,8,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2013,39,150,17,4,99,22,0,3,1
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2014,17,44,5,4,23,9,0,2,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2015,62,192,1,37,49,32,16,14,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2016,5,13,0,0,6,2,0,1,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,2017,11,34,5,0,13,11,0,5,0
32,Argentina,NEA,18,CORRIENTES,168,SANTO TOME,Sin dato,5,31,2,0,17,6,0,0,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2009,36,169,8,18,92,22,0,4,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2010,44,161,14,21,87,28,0,3,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2011,231,870,67,37,547,175,3,38,3
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2012,35,117,6,4,66,31,0,8,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2013,1,4,2,0,2,0,0,0,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2014,29,127,9,4,71,22,2,7,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2015,8,34,1,0,28,1,0,3,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,2017,64,158,11,0,100,33,0,14,0
32,Argentina,NEA,22,CHACO,154,SARGENTO CABRAL,Sin dato,2,4,1,0,3,0,0,0,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2009,57,251,24,8,142,50,2,6,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2010,136,630,81,20,421,95,4,2,1
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2011,55,199,26,3,126,40,0,3,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2012,133,510,95,17,308,79,2,7,2
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2013,77,317,24,10,180,74,6,8,2
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2014,44,146,2,3,83,44,0,5,1
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2015,14,51,0,0,22,14,0,9,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2016,9,31,0,1,21,6,0,1,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,2017,23,69,8,0,40,17,1,3,0
32,Argentina,CUYO,70,SAN JUAN,105,SARMIENTO,Sin dato,1,2,0,0,2,0,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,182,SARMIENTO,2010,138,570,41,51,405,65,2,5,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,182,SARMIENTO,2011,34,157,14,3,116,22,0,2,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,182,SARMIENTO,2012,1,6,1,0,3,2,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,182,SARMIENTO,2015,1,4,0,1,1,1,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,182,SARMIENTO,2017,8,27,3,1,19,4,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,91,SARMIENTO,2010,28,90,7,6,36,30,0,9,0
32,Argentina,PATAGONIA,26,CHUBUT,91,SARMIENTO,2011,32,82,4,3,24,39,0,11,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2009,4,19,3,1,11,3,1,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2010,6,25,1,3,16,2,0,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2011,27,130,17,6,69,26,0,5,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2012,2,11,1,0,0,0,0,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2013,12,54,3,2,32,14,0,2,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2014,7,43,8,3,22,10,0,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2015,3,9,0,0,1,3,0,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2016,2,5,0,0,5,0,0,0,0
32,Argentina,NEA,18,CORRIENTES,175,SAUCE,2017,6,13,1,0,12,0,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2010,148,616,58,35,437,69,0,10,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2011,354,1387,128,152,887,192,4,24,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2012,99,344,20,18,219,81,1,4,1
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2013,6,17,0,0,9,7,0,1,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2014,1,2,0,0,1,1,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2015,19,77,3,10,51,8,1,1,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2016,3,7,0,0,7,0,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,2017,24,77,5,0,67,5,0,0,0
32,Argentina,NOA,86,SANTIAGO DEL ESTERO,189,SILIPICA,Sin dato,1,7,1,0,6,0,0,0,0
32,Argentina,CENTRO,14,CORDOBA,154,SOBREMONTE,2010,133,362,22,16,251,67,0,5,1
32,Argentina,CENTRO,14,CORDOBA,154,SOBREMONTE,2011,24,67,2,0,58,7,0,0,0
32,Argentina,CENTRO,14,CORDOBA,154,SOBREMONTE,2012,11,33,2,1,27,3,0,0,0
32,Argentina,CENTRO,14,CORDOBA,154,SOBREMONTE,2017,20,61,4,0,31,25,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,784,SUIPACHA,2011,7,25,2,4,3,12,0,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,784,SUIPACHA,2012,13,43,3,1,21,11,1,6,0
32,Argentina,CENTRO,6,BUENOS AIRES,784,SUIPACHA,2016,1,2,0,0,2,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,784,SUIPACHA,2017,3,3,0,0,0,2,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,784,SUIPACHA,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2009,1,2,1,0,1,0,0,0,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2010,75,439,38,35,223,118,5,20,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2011,28,125,12,10,71,26,0,5,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2012,1,8,0,0,6,2,0,0,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2013,7,27,8,3,15,0,0,1,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2014,43,188,19,3,119,42,0,3,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2016,35,92,7,1,60,21,0,3,0
32,Argentina,NOA,38,JUJUY,84,SUSQUES,2017,21,39,0,0,27,11,0,1,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2009,1,5,0,0,3,1,1,0,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2010,76,289,18,18,138,76,4,34,1
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2011,46,186,10,9,107,47,2,11,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2012,106,420,25,17,194,137,4,41,2
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2013,9,23,1,1,14,5,0,2,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2014,14,61,5,2,30,16,0,3,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2015,2,7,0,0,1,4,1,1,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2016,8,12,0,0,6,4,0,2,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,2017,49,130,11,0,75,35,0,9,0
32,Argentina,NOA,90,TUCUMAN,98,TAFI DEL VALLE,Sin dato,52,160,12,1,52,23,0,9,1
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2009,19,63,4,1,47,6,0,1,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2011,18,77,10,25,27,11,0,1,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2012,1,4,0,0,3,1,0,0,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2013,8,30,3,3,17,7,0,0,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2015,3,10,0,0,3,4,0,2,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2016,15,46,2,0,27,15,0,2,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,2017,11,46,3,0,22,15,0,6,0
32,Argentina,NOA,90,TUCUMAN,105,TAFI VIEJO,Sin dato,8,38,0,0,8,17,0,2,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2009,2,8,0,0,1,2,0,1,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2010,60,204,27,54,88,31,0,1,1
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2011,4,22,3,4,12,3,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2013,11,38,3,6,21,7,0,0,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2014,11,45,6,2,24,10,0,3,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2015,7,26,1,0,12,9,0,3,1
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2016,23,59,1,0,44,11,0,2,0
32,Argentina,NEA,30,ENTRE RIOS,91,TALA,2017,31,89,2,0,63,22,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2009,23,93,0,12,54,19,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2010,15,44,4,1,28,9,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2011,19,57,3,7,33,13,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2012,7,14,1,0,5,3,0,5,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2013,16,28,0,2,11,9,0,6,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2014,38,53,0,1,13,19,0,14,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2015,49,76,0,0,35,29,0,8,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2016,33,62,6,1,43,10,0,2,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,2017,37,49,1,0,21,20,0,7,0
32,Argentina,CENTRO,6,BUENOS AIRES,791,TANDIL,Sin dato,4,12,2,0,8,1,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,798,TAPALQUE,2013,27,67,3,4,36,18,1,4,0
32,Argentina,CENTRO,6,BUENOS AIRES,798,TAPALQUE,2014,6,19,0,0,6,10,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,798,TAPALQUE,2015,4,5,0,0,2,3,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,798,TAPALQUE,2017,1,5,1,0,3,1,0,0,0
32,Argentina,NEA,22,CHACO,161,TAPENAGA,2016,4,11,1,0,2,1,0,1,0
32,Argentina,NEA,22,CHACO,161,TAPENAGA,2017,10,32,2,0,22,8,0,0,0
32,Argentina,NEA,22,CHACO,161,TAPENAGA,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2009,8,34,3,0,16,12,0,3,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2010,4,12,1,0,5,5,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2013,1,1,0,0,0,0,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2015,1,1,0,1,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2016,1,3,0,0,1,2,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,98,TEHUELCHES,2017,25,58,3,0,24,22,0,9,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2009,15,41,6,3,21,7,0,2,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2010,19,44,6,0,26,11,0,1,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2011,6,14,2,0,11,1,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2012,21,31,1,7,21,1,1,0,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2013,2,2,0,1,1,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2014,1,1,0,1,0,0,0,0,0
32,Argentina,PATAGONIA,26,CHUBUT,105,TELSEN,2017,4,6,1,0,4,1,0,0,0
32,Argentina,CENTRO,14,CORDOBA,161,TERCERO ARRIBA,2009,1,3,0,0,1,1,0,1,0
32,Argentina,CENTRO,14,CORDOBA,161,TERCERO ARRIBA,2013,26,82,10,3,43,23,0,3,0
32,Argentina,CENTRO,14,CORDOBA,161,TERCERO ARRIBA,2014,1,1,0,0,1,0,0,0,0
32,Argentina,CENTRO,14,CORDOBA,161,TERCERO ARRIBA,2016,5,9,0,0,4,2,0,3,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2010,1,5,0,0,3,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2011,2,11,0,0,6,4,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2012,2,7,0,0,4,2,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2013,4,14,1,1,4,3,0,1,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2014,1,1,0,0,1,0,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2016,15,34,4,0,28,2,0,0,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,2017,14,29,2,0,12,9,0,6,0
32,Argentina,CENTRO,6,BUENOS AIRES,805,TIGRE,Sin dato,1,1,0,0,0,0,0,0,0
32,Argentina,NOA,38,JUJUY,94,TILCARA,2009,3,10,0,1,2,5,0,2,0
32,Argentina,NOA,38,JUJUY,94,TILCARA,2010,79,275,37,14,138,61,14,11,0
32,Argentina,NOA,38,JUJUY,94,TILCARA,2011,30,98,8,2,50,31,0,7,0
32,Argentina,NOA,38,JUJUY,94,TILCARA,2012,25,69,7,1,29,21,2,9,0
32,Argentina,NOA,38,JUJUY,94,TILCARA,2013,15,50,4,0,15,20,1,10,0
