cod_pais;nom_pais;region;cod_provincia;nom_provincia;cod_depto;nom_depto;Cant_de_naf;año_de_registro;integ_del_NAF;integ_menores_de_edad;integ_mayores_de_edad;integ_que_trabajan_en_el_predio;cant_de_mujeres_integrantes_del_NAF;cant_de_varones_integrantes_del_NAF
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;21;2009;69;24;45;21;34;35
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;101;2010;492;169;321;99;231;261
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;27;2011;116;42;74;62;52;64
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;3;2012;12;6;6;6;4;8
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;144;2013;298;103;195;157;204;94
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;8;2014;31;11;20;17;15;16
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;5;2015;17;5;12;6;7;10
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;9;2016;15;1;14;2;3;12
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;22;2017;34;6;28;1;12;22
32;Argentina;NOA;90;TUCUMAN;28;FAMAILLA;6;Sin dato;18;0;18;13;7;11
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;39;2009;168;71;97;106;93;75
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;63;2010;240;81;159;175;129;111
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;48;2011;161;41;120;121;81;80
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;4;2012;10;2;8;8;4;6
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;11;2013;28;9;19;18;14;14
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;61;2014;104;19;85;84;54;50
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;8;2015;9;0;9;9;4;5
32;Argentina;CUYO;46;LA RIOJA;49;FAMATINA;1;2016;2;0;2;0;1;1
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;1;2012;6;1;5;5;2;4
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;8;2013;19;4;15;12;5;14
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;1;2014;3;1;2;2;2;1
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;2;2015;7;2;5;4;4;3
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;28;2016;67;16;51;30;34;33
32;Argentina;NEA;30;ENTRE RIOS;28;FEDERACION;44;2017;132;46;86;0;64;63
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;23;2009;92;39;53;46;50;42
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;168;2010;642;298;344;355;340;302
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;13;2011;42;13;29;28;24;18
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;46;2012;176;77;99;101;84;92
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;38;2013;125;51;74;75;63;62
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;27;2014;84;29;55;48;46;38
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;18;2015;55;25;30;30;28;27
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;18;2016;37;7;30;25;19;18
32;Argentina;NEA;30;ENTRE RIOS;35;FEDERAL;19;2017;33;10;23;4;16;16
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;11;2009;55;30;25;22;26;29
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;189;2010;802;390;412;446;420;382
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;65;2011;254;115;139;125;130;124
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;9;2012;32;15;17;16;21;11
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;44;2013;140;53;87;82;81;59
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;17;2014;66;26;40;31;37;29
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;4;2015;14;2;12;9;11;3
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;17;2016;54;21;33;24;28;26
32;Argentina;NEA;30;ENTRE RIOS;42;FELICIANO;12;2017;33;12;21;1;15;12
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;5;2009;24;12;12;20;14;10
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;1561;2010;7026;3183;3843;4023;3480;3546
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;383;2011;1385;609;776;930;681;704
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;148;2012;522;237;285;346;268;254
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;7;2013;16;5;11;8;7;9
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;2;2014;7;3;4;4;4;3
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;4;2015;8;1;7;8;3;5
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;26;2016;75;24;51;19;36;38
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;75;2017;298;71;227;28;140;156
32;Argentina;NOA;86;SANTIAGO DEL ESTERO;70;FIGUEROA;36;Sin dato;120;45;75;48;59;61
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;1;2009;4;3;1;3;3;1
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;7;2010;28;5;23;23;20;8
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;16;2011;55;17;38;37;24;31
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;44;2012;124;47;77;83;57;67
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;29;2013;112;39;73;82;50;62
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;27;2014;61;19;42;38;27;34
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;27;2015;44;8;36;35;19;25
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;37;2016;99;42;57;19;55;44
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;197;2017;555;210;345;19;262;279
32;Argentina;CENTRO;6;BUENOS AIRES;274;FLORENCIO VARELA;57;Sin dato;134;52;82;62;61;73
32;Argentina;CENTRO;6;BUENOS AIRES;277;FLORENTINO AMEGHINO;52;2010;178;74;103;108;82;96
32;Argentina;CENTRO;6;BUENOS AIRES;277;FLORENTINO AMEGHINO;2;2011;2;1;1;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;277;FLORENTINO AMEGHINO;22;2012;58;19;39;32;28;30
32;Argentina;CENTRO;6;BUENOS AIRES;277;FLORENTINO AMEGHINO;1;2013;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;277;FLORENTINO AMEGHINO;1;2014;1;0;1;1;0;1
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;1;2009;1;0;1;1;1;0
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;1;2010;7;5;2;2;5;2
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;45;2011;141;65;76;70;59;82
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;5;2012;16;4;12;8;7;9
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;21;2013;36;7;29;29;14;22
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;17;2014;32;9;23;23;9;23
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;4;2016;4;0;4;1;1;3
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;21;2017;28;5;23;0;8;20
32;Argentina;NEA;34;FORMOSA;14;FORMOSA;1;Sin dato;1;0;1;0;0;1
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;14;2010;74;41;33;67;35;39
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;114;2011;456;187;269;371;218;238
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;30;2012;107;38;69;81;55;52
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;13;2014;33;9;24;29;17;16
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;29;2015;94;31;63;68;44;50
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;3;2016;9;2;7;4;4;5
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;89;2017;311;82;229;16;138;171
32;Argentina;NEA;22;CHACO;43;FRAY JUSTO SANTA MARIA DE ORO;3;Sin dato;9;4;5;3;5;4
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;2;2010;5;1;4;4;3;2
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;8;2011;34;15;19;20;15;19
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;32;2012;134;55;79;64;55;79
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;19;2013;63;16;47;38;29;34
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;10;2014;32;12;20;22;15;17
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;1;2015;4;1;3;2;2;2
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;6;2016;16;2;14;5;9;7
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;5;2017;12;4;8;1;7;5
32;Argentina;NOA;10;CATAMARCA;63;FRAY MAMERTO ESQUIU;1;Sin dato;2;0;2;1;1;1
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;32;2009;117;40;77;93;53;64
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;99;2010;330;102;228;231;156;174
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;43;2011;155;51;104;111;78;77
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;5;2012;10;1;9;7;5;5
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;2;2013;4;0;4;4;1;3
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;1;2015;2;0;2;2;1;1
32;Argentina;PATAGONIA;26;CHUBUT;35;FUTALEUFU;7;2017;12;1;11;3;5;7
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;15;2010;37;9;28;30;16;21
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;3;2011;10;3;7;6;5;5
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;15;2012;70;35;35;35;40;30
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;12;2013;39;15;24;27;18;21
32;Argentina;PATAGONIA;26;CHUBUT;42;GAIMAN;5;2017;17;7;10;0;9;8
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;11;2009;40;14;26;26;17;23
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;67;2010;305;162;143;159;142;163
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;226;2011;930;448;482;435;465;465
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;198;2012;636;275;361;298;292;344
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;14;2013;46;21;25;17;22;24
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;11;2014;33;15;18;18;16;17
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;20;2015;71;29;42;33;31;40
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;7;2016;22;4;18;14;13;9
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;17;2017;54;16;38;6;26;28
32;Argentina;CENTRO;82;SANTA FE;35;GARAY;1;Sin dato;5;1;4;2;2;3
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;20;2009;41;6;35;32;18;23
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;4;2010;14;6;8;9;7;7
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;74;2011;161;40;121;137;56;105
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;32;2012;64;15;49;52;23;41
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;1;2013;1;0;1;1;0;1
32;Argentina;PATAGONIA;26;CHUBUT;49;GASTRE;34;2017;44;0;44;11;13;31
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;31;2009;122;52;69;64;61;61
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;18;2010;47;11;36;26;23;24
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;13;2011;27;7;20;18;12;15
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;38;2012;82;26;56;51;46;36
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;20;2013;43;7;36;28;24;19
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;12;2014;31;8;23;19;15;16
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;6;2015;15;5;10;8;7;8
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;9;2016;17;7;10;8;8;9
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;11;2017;11;0;11;0;6;5
32;Argentina;CENTRO;6;BUENOS AIRES;280;GENERAL ALVARADO;2;Sin dato;9;6;3;2;4;5
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2;2012;7;3;4;3;2;5
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;15;2013;22;3;19;18;6;16
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;2;2014;2;0;2;2;0;2
32;Argentina;CENTRO;6;BUENOS AIRES;287;GENERAL ALVEAR;4;2015;4;0;4;4;3;1
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;43;2009;162;51;111;118;78;84
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;208;2010;668;228;440;476;323;345
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;157;2011;450;125;325;318;226;224
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;172;2012;506;115;391;384;257;249
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;64;2013;245;41;204;185;114;131
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;3;2015;6;1;5;4;3;3
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;7;2016;14;1;13;2;7;7
32;Argentina;CUYO;50;MENDOZA;14;GENERAL ALVEAR;129;2017;352;40;311;47;161;185
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;16;2011;58;29;29;30;32;26
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;91;2012;311;143;168;253;159;152
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;8;2013;25;10;15;21;12;13
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;17;2014;46;11;35;41;24;22
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;14;2015;23;4;19;20;11;12
32;Argentina;NEA;18;CORRIENTES;56;GENERAL ALVEAR;10;2017;28;8;20;1;15;13
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;32;2010;117;45;72;83;60;57
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;9;2011;34;10;24;24;13;21
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;14;2012;47;20;27;43;27;20
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;8;2013;33;11;22;27;19;14
32;Argentina;CUYO;46;LA RIOJA;56;GENERAL ANGEL V PEÑALOZA;12;2014;57;17;40;41;28;29
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;1;2016;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;5;2017;12;2;10;2;5;7
32;Argentina;CENTRO;6;BUENOS AIRES;294;GENERAL ARENALES;1;Sin dato;1;0;1;0;0;1
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;3;2010;15;6;9;12;8;7
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;11;2011;41;19;22;28;16;25
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;1;2012;5;2;3;2;2;3
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;6;2013;17;4;13;10;10;7
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;1;2014;2;0;2;2;1;1
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;3;2015;4;0;4;4;3;1
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;11;2016;31;11;20;2;14;16
32;Argentina;CENTRO;6;BUENOS AIRES;301;GENERAL BELGRANO;4;2017;7;2;5;1;1;6
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;16;2009;67;30;37;33;42;25
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;36;2010;126;38;88;111;59;67
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;63;2011;206;54;152;158;86;120
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;90;2012;292;107;185;243;123;169
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;50;2013;119;33;86;83;72;47
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;33;2014;65;14;51;58;49;16
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;3;2015;6;3;3;3;3;3
32;Argentina;CUYO;46;LA RIOJA;63;GENERAL BELGRANO;5;2017;16;5;11;1;11;5
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;35;2010;165;66;99;130;86;79
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;23;2011;100;50;50;83;40;60
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;4;2012;20;9;11;13;12;8
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;3;2015;14;6;8;7;7;7
32;Argentina;NEA;22;CHACO;49;GENERAL BELGRANO;1;2017;6;1;5;0;3;3
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2;2009;14;9;5;9;9;5
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;3;2010;7;2;5;6;3;4
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;10;2011;44;23;21;26;24;20
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;2;2013;4;0;4;4;1;3
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;13;2014;44;15;29;31;20;24
32;Argentina;NEA;22;CHACO;56;GENERAL DONOVAN;25;2017;89;16;73;2;44;43
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;19;2009;99;48;50;77;54;45
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;632;2010;2601;1163;1432;2025;1220;1381
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;529;2011;2303;1084;1219;1913;1072;1231
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;44;2012;185;88;97;135;93;92
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;42;2013;174;67;107;105;90;84
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;89;2014;372;134;238;297;177;195
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;37;2015;133;52;81;112;57;76
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;5;2016;19;9;10;11;10;9
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;35;2017;83;25;58;2;29;47
32;Argentina;NEA;22;CHACO;63;GENERAL GUEMES;5;Sin dato;15;7;8;9;5;10
32;Argentina;NOA;66;SALTA;49;GENERAL GUEMES;3;2011;12;6;6;6;8;4
32;Argentina;NOA;66;SALTA;49;GENERAL GUEMES;2;2012;10;6;4;7;5;5
32;Argentina;NOA;66;SALTA;49;GENERAL GUEMES;1;2015;3;1;2;3;1;2
32;Argentina;NOA;66;SALTA;49;GENERAL GUEMES;8;2017;16;7;9;2;10;6
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2;2012;9;4;5;4;5;4
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2;2013;9;5;4;3;4;5
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;2;2015;3;0;3;3;1;2
32;Argentina;CENTRO;6;BUENOS AIRES;308;GENERAL GUIDO;1;2016;2;0;2;2;0;2
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;25;2009;110;41;69;96;60;50
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;397;2010;1699;860;839;1068;844;855
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;291;2011;1082;556;526;655;522;560
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;40;2012;141;55;86;100;78;63
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;43;2013;133;54;79;97;63;70
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;160;2014;642;275;367;393;339;303
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;3;2015;16;7;9;10;8;8
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;12;2016;31;5;26;23;12;19
32;Argentina;NOA;66;SALTA;56;GENERAL JOSE DE SAN MARTIN;33;2017;120;53;67;12;49;71
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;17;2009;69;19;50;40;29;40
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;64;2010;236;86;150;158;109;127
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;117;2011;381;137;243;265;162;219
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;40;2012;120;31;89;85;54;66
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;43;2013;138;41;97;95;75;63
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;6;2014;22;2;20;18;9;13
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;2;2015;2;0;2;2;0;2
32;Argentina;CUYO;46;LA RIOJA;70;GENERAL JUAN F QUIROGA;9;2017;18;4;14;6;6;12
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;7;2009;27;13;14;17;11;16
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;1;2012;4;1;3;2;1;3
32;Argentina;CENTRO;6;BUENOS AIRES;315;GENERAL JUAN MADARIAGA;14;2013;40;12;28;26;20;20
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;2;2013;4;0;4;4;3;1
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;4;2014;8;3;5;5;7;1
32;Argentina;CENTRO;6;BUENOS AIRES;322;GENERAL LA MADRID;1;2016;1;0;1;0;0;1
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;3;2010;7;3;4;5;2;5
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;2;2011;5;1;4;4;2;3
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;11;2013;24;5;19;18;10;14
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;9;2014;26;8;18;22;10;16
32;Argentina;CUYO;46;LA RIOJA;77;GENERAL LAMADRID;16;2017;31;3;28;2;12;19
32;Argentina;CENTRO;6;BUENOS AIRES;329;GENERAL LAS HERAS;11;2013;29;7;22;20;12;17
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;1;2013;7;4;3;2;5;2
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;19;2016;45;16;29;4;24;18
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;19;2017;49;22;27;1;21;28
32;Argentina;CENTRO;6;BUENOS AIRES;336;GENERAL LAVALLE;1;Sin dato;1;0;1;0;1;0
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;95;2009;361;175;186;235;177;184
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;825;2010;3147;1627;1520;1865;1535;1612
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;333;2011;1112;573;539;645;572;540
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;192;2012;713;382;331;408;334;379
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;11;2013;31;14;17;17;13;18
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;111;2014;381;147;234;274;175;206
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;210;2015;774;283;491;486;392;382
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;33;2016;116;44;72;80;62;54
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;141;2017;400;141;259;36;191;205
32;Argentina;NEA;54;MISIONES;49;GENERAL MANUEL BELGRANO;6;Sin dato;23;5;18;16;11;12
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;94;2009;423;192;231;235;218;205
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;231;2010;987;429;558;649;487;500
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;449;2011;1607;668;939;1064;778;829
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;246;2012;883;372;511;488;409;474
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;95;2013;287;110;177;174;151;136
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;79;2014;204;66;138;127;94;110
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;39;2015;148;54;94;93;82;66
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;82;2016;188;51;137;86;98;89
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;74;2017;218;88;130;10;109;108
32;Argentina;CENTRO;82;SANTA FE;49;GENERAL OBLIGADO;11;Sin dato;28;7;21;16;8;20
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;52;2009;191;65;126;153;94;97
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;167;2010;490;168;322;332;221;269
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;37;2011;82;24;58;69;35;47
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;27;2012;71;25;46;61;34;37
32;Argentina;CUYO;46;LA RIOJA;84;GENERAL OCAMPO;22;2013;41;11;30;25;16;25
